0	0
0.0118343	0
0.0319527	0
0.0402367	0
0.0426036	0.0025
0.0485207	0.015
0.052071	0.0230769
0.0532544	0.0257692
0.0544379	0.0284615
0.0556213	0.0311538
0.0579882	0.0365385
0.0591716	0.0392308
0.0627219	0.0473077
0.0639053	0.05
0.0650888	0.0522222
0.0662722	0.0544444
0.0674556	0.0566667
0.0686391	0.0588889
0.0745562	0.07
0.0757396	0.0722222
0.0769231	0.0744444
0.0792899	0.0788889
0.0840237	0.0877778
0.0852071	0.09
0.0863905	0.093125
0.0887574	0.099375
0.0911243	0.105625
0.0923077	0.10875
0.0946746	0.115
0.0970414	0.120556
0.0994083	0.126111
0.102959	0.134444
0.105325	0.14
0.106509	0.143125
0.107692	0.14625
0.108876	0.149375
0.110059	0.1525
0.112426	0.15875
0.113609	0.161875
0.114793	0.165
0.118343	0.178125
0.119527	0.1825
0.12071	0.186875
0.12426	0.2
0.127811	0.209375
0.128994	0.2125
0.131361	0.21875
0.133728	0.225
0.134911	0.23
0.136095	0.235
0.137278	0.24
0.142012	0.26
0.144379	0.268571
0.147929	0.281429
0.149112	0.285714
0.150296	0.29
0.151479	0.295
0.15503	0.31
0.156213	0.315
0.15858	0.325
0.160947	0.333571
0.16213	0.337857
0.163314	0.342143
0.16568	0.350714
0.166864	0.355
0.168047	0.36
0.169231	0.365
0.170414	0.37
0.173964	0.385
0.175148	0.39
0.176331	0.395
0.177515	0.4
0.178698	0.405
0.182249	0.42
0.183432	0.425
0.184615	0.43
0.185799	0.434286
0.190533	0.451429
0.191716	0.455714
0.192899	0.46
0.194083	0.465714
0.19645	0.477143
0.198817	0.488571
0.201183	0.5
0.202367	0.505
0.209467	0.535
0.210651	0.54
0.211834	0.545
0.216568	0.565
0.217751	0.57
0.218935	0.574286
0.220118	0.578571
0.221302	0.582857
0.224852	0.595714
0.226036	0.6
0.227219	0.605
0.228402	0.61
0.229586	0.615
0.231953	0.625
0.23432	0.635
0.236686	0.645
0.23787	0.649286
0.240237	0.657857
0.243787	0.670714
0.24497	0.675
0.246154	0.679375
0.248521	0.688125
0.250888	0.696875
0.253254	0.705625
0.254438	0.71
0.255621	0.71375
0.257988	0.72125
0.259172	0.725
0.261538	0.7325
0.263905	0.74
0.265089	0.744286
0.267456	0.752857
0.269822	0.761429
0.271006	0.765714
0.272189	0.77
0.27574	0.779375
0.27929	0.78875
0.281657	0.795
0.28284	0.79875
0.285207	0.80625
0.286391	0.81
0.288757	0.8175
0.291124	0.825
0.293491	0.830625
0.294675	0.833438
0.298225	0.841875
0.299408	0.844688
0.300592	0.8475
0.302959	0.853125
0.304142	0.855938
0.305325	0.85875
0.310059	0.87
0.311243	0.8725
0.312426	0.875
0.314793	0.88
0.32071	0.8925
0.323077	0.8975
0.32426	0.9
0.325444	0.901818
0.326627	0.903636
0.330178	0.909091
0.332544	0.912727
0.336095	0.918182
0.337278	0.92
0.339645	0.923333
0.343195	0.928333
0.344379	0.93
0.347929	0.935
0.349112	0.936667
0.350296	0.938333
0.351479	0.94
0.35503	0.944286
0.35858	0.948571
0.360947	0.951429
0.364497	0.955714
0.370414	0.962857
0.375148	0.968571
0.376331	0.97
0.377515	0.971111
0.381065	0.974444
0.385799	0.978889
0.386982	0.98
0.391716	0.984444
0.39645	0.988889
0.397633	0.99
0.401183	0.99375
0.402367	0.995
0.405917	0.99875
0.411834	1
0.450888	1
0.506509	1
0.6	1
0.710059	1
0.8	1
