0	0
0.0118343	0
0.0248521	0
0.0307692	0
0.0414201	0.0015
0.0426036	0.003
0.0485207	0.0105
0.052071	0.015
0.0532544	0.0166667
0.0544379	0.0183333
0.0556213	0.02
0.0579882	0.0233333
0.0591716	0.025
0.0627219	0.03
0.0639053	0.0318182
0.0650888	0.0336364
0.0662722	0.0354545
0.0674556	0.0372727
0.0686391	0.0390909
0.0745562	0.0481818
0.0757396	0.05
0.0769231	0.0522222
0.0792899	0.0566667
0.0840237	0.0655556
0.0852071	0.0677778
0.0863905	0.07
0.0887574	0.0733333
0.0911243	0.0766667
0.0923077	0.0783333
0.0946746	0.0816667
0.0970414	0.085
0.0994083	0.0905556
0.102959	0.0988889
0.105325	0.104444
0.106509	0.107222
0.107692	0.11
0.108876	0.112778
0.110059	0.115556
0.112426	0.121111
0.113609	0.123889
0.114793	0.126667
0.118343	0.135
0.119527	0.138125
0.12071	0.14125
0.12426	0.150625
0.127811	0.16
0.128994	0.163125
0.131361	0.169375
0.133728	0.175625
0.134911	0.17875
0.136095	0.181875
0.137278	0.185
0.142012	0.196111
0.144379	0.201667
0.147929	0.21
0.149112	0.214286
0.150296	0.218571
0.151479	0.222857
0.15503	0.235714
0.156213	0.24
0.15858	0.2475
0.160947	0.255
0.16213	0.25875
0.163314	0.2625
0.16568	0.27
0.166864	0.273571
0.168047	0.277143
0.169231	0.280714
0.170414	0.284286
0.173964	0.295
0.175148	0.299286
0.176331	0.303571
0.177515	0.307857
0.178698	0.312143
0.182249	0.325
0.183432	0.329375
0.184615	0.33375
0.185799	0.338125
0.190533	0.355625
0.191716	0.36
0.192899	0.364286
0.194083	0.368571
0.19645	0.377143
0.198817	0.385714
0.201183	0.394286
0.202367	0.398571
0.209467	0.424286
0.210651	0.428571
0.211834	0.432857
0.216568	0.45
0.217751	0.45375
0.218935	0.4575
0.220118	0.46125
0.221302	0.465
0.224852	0.47625
0.226036	0.48
0.227219	0.484
0.228402	0.488
0.229586	0.492
0.231953	0.5
0.23432	0.508571
0.236686	0.517143
0.23787	0.521429
0.240237	0.53
0.243787	0.545
0.24497	0.55
0.246154	0.555
0.248521	0.565
0.250888	0.5725
0.253254	0.58
0.254438	0.58375
0.255621	0.5875
0.257988	0.595
0.259172	0.59875
0.261538	0.60625
0.263905	0.61375
0.265089	0.6175
0.267456	0.625
0.269822	0.635
0.271006	0.64
0.272189	0.645
0.27574	0.66
0.27929	0.67125
0.281657	0.67875
0.28284	0.6825
0.285207	0.69
0.286391	0.693125
0.288757	0.699375
0.291124	0.705625
0.293491	0.711875
0.294675	0.715
0.298225	0.725714
0.299408	0.729286
0.300592	0.732857
0.302959	0.74
0.304142	0.743125
0.305325	0.74625
0.310059	0.75875
0.311243	0.761875
0.312426	0.765
0.314793	0.771667
0.32071	0.788333
0.323077	0.795
0.32426	0.798125
0.325444	0.80125
0.326627	0.804375
0.330178	0.81375
0.332544	0.82
0.336095	0.828333
0.337278	0.831111
0.339645	0.836667
0.343195	0.845
0.344379	0.847
0.347929	0.853
0.349112	0.855
0.350296	0.857
0.351479	0.859
0.35503	0.865
0.35858	0.8725
0.360947	0.8775
0.364497	0.885
0.370414	0.893333
0.375148	0.9
0.376331	0.902
0.377515	0.904
0.381065	0.91
0.385799	0.918
0.386982	0.92
0.391716	0.926667
0.39645	0.933333
0.397633	0.935
0.401183	0.94
0.402367	0.941
0.405917	0.944
0.411834	0.949
0.413018	0.95
0.416568	0.953333
0.422485	0.958889
0.423669	0.96
0.427219	0.9645
0.429586	0.9675
0.435503	0.975
0.43787	0.977222
0.440237	0.979444
0.446154	0.985
0.448521	0.986667
0.450888	0.988333
0.456805	0.9925
0.459172	0.994167
0.460355	0.995
0.467456	1
0.506509	1
0.6	1
0.710059	1
0.8	1
