0	         0
0.0627219	0.000333333
0.0639053	0.00166667
0.0650888	0.003
0.0662722	0.00433333
0.0674556	0.00566667
0.0686391	0.007
0.0745562	0.0136667
0.0757396	0.015
0.0769231	0.0165385
0.0792899	0.0196154
0.0840237	0.0257692
0.0852071	0.0273077
0.0863905	0.0288462
0.0887574	0.0319231
0.0911243	0.035
0.0923077	0.0363043
0.0946746	0.038913
0.0970414	0.0415217
0.0994083	0.0441304
0.102959	0.0480435
0.105325	0.0506522
0.106509	0.0519565
0.107692	0.0532609
0.108876	0.0545652
0.110059	0.0558696
0.112426	0.0584783
0.113609	0.0597826
0.114793	0.061087
0.118343	0.065
0.119527	0.0665385
0.12071	0.0680769
0.12426	0.0726923
0.127811	0.0773077
0.128994	0.0788462
0.131361	0.0819231
0.133728	0.085
0.134911	0.0865385
0.136095	0.0880769
0.137278	0.0896154
0.142012	0.0957692
0.144379	0.0988462
0.147929	0.103462
0.149112	0.105
0.150296	0.106875
0.151479	0.10875
0.15503	0.114375
0.156213	0.11625
0.15858	0.12
0.160947	0.12375
0.16213	0.125625
0.163314	0.1275
0.16568	0.13125
0.166864	0.133125
0.168047	0.135
0.169231	0.137222
0.170414	0.139444
0.173964	0.146111
0.175148	0.148333
0.176331	0.150556
0.177515	0.152778
0.178698	0.155
0.182249	0.161
0.183432	0.163
0.184615	0.165
0.185799	0.167
0.190533	0.175
0.191716	0.177222
0.192899	0.179444
0.194083	0.181667
0.19645	0.186111
0.198817	0.190556
0.201183	0.195
0.202367	0.197778
0.209467	0.214444
0.210651	0.217222
0.211834	0.22
0.216568	0.23
0.217751	0.2325
0.218935	0.235
0.220118	0.2375
0.221302	0.24
0.224852	0.248333
0.226036	0.251111
0.227219	0.253889
0.228402	0.256667
0.229586	0.259444
0.231953	0.265
0.23432	0.27
0.236686	0.275
0.23787	0.2775
0.240237	0.2825
0.243787	0.29
0.24497	0.293125
0.246154	0.29625
0.248521	0.3025
0.250888	0.30875
0.253254	0.315
0.254438	0.317778
0.255621	0.320556
0.257988	0.326111
0.259172	0.328889
0.261538	0.334444
0.263905	0.34
0.265089	0.342
0.267456	0.346
0.269822	0.35
0.271006	0.353125
0.272189	0.35625
0.27574	0.365625
0.27929	0.375
0.281657	0.3825
0.28284	0.38625
0.285207	0.39375
0.286391	0.3975
0.288757	0.405
0.291124	0.410556
0.293491	0.416111
0.294675	0.418889
0.298225	0.427222
0.299408	0.43
0.300592	0.4325
0.302959	0.4375
0.304142	0.44
0.305325	0.4425
0.310059	0.4525
0.311243	0.455
0.312426	0.45875
0.314793	0.46625
0.32071	0.485
0.323077	0.49125
0.32426	0.494375
0.325444	0.4975
0.326627	0.500625
0.330178	0.51
0.332544	0.51625
0.336095	0.525625
0.337278	0.52875
0.339645	0.535
0.343195	0.543333
0.344379	0.546111
0.347929	0.554444
0.349112	0.557222
0.350296	0.56
0.351479	0.562778
0.35503	0.571111
0.35858	0.579444
0.360947	0.585
0.364497	0.594375
0.370414	0.61
0.375148	0.621111
0.376331	0.623889
0.377515	0.626667
0.381065	0.635
0.385799	0.65
0.386982	0.652222
0.391716	0.661111
0.39645	0.67
0.397633	0.673125
0.401183	0.6825
0.402367	0.685625
0.405917	0.695
0.411834	0.708889
0.413018	0.711667
0.416568	0.72
0.422485	0.731111
0.423669	0.733333
0.427219	0.74
0.429586	0.744444
0.435503	0.755556
0.43787	0.76
0.440237	0.764444
0.446154	0.775556
0.448521	0.78
0.450888	0.784444
0.456805	0.795556
0.459172	0.8
0.460355	0.802105
0.467456	0.814737
0.471006	0.821053
0.472189	0.823158
0.478107	0.833684
0.480473	0.837895
0.481657	0.84
0.48284	0.8416
0.488757	0.8496
0.499408	0.864
0.506509	0.8736
0.511243	0.88
0.512426	0.8812
0.521893	0.8908
0.531361	0.9004
0.532544	0.9016
0.540828	0.91
0.543195	0.912353
0.553846	0.922941
0.559763	0.928824
0.564497	0.933529
0.576331	0.945294
0.581065	0.95
0.584615	0.952813
0.586982	0.954688
0.595266	0.96125
0.597633	0.963125
0.6	0.965
0.609467	0.969
0.611834	0.97
0.616568	0.974444
0.620118	0.977778
0.622485	0.98
0.630769	0.9835
0.63432	0.985
0.640237	0.9875
0.642604	0.9885
0.646154	0.99
0.653254	0.998571
0.654438	1
0.660355	1
0.665089	1
0.666272	1
0.678107	1
0.67929	        1
0.687574	1
0.711243	1
0.746746	1
0.789349	1
0.8             1
