0	0
0.0118343	0
0.0248521	0
0.0307692	0
0.0402367	0
0.052071	0
0.0627219	0.00481818
0.0745562	0.0026
0.0757396	0.00355
0.0769231	0.0045
0.0792899	0.0064
0.0840237	0.0102
0.0852071	0.01115
0.0863905	0.0121
0.0887574	0.014
0.0911243	0.0159
0.0923077	0.01685
0.0946746	0.01875
0.0970414	0.02065
0.0994083	0.02255
0.102959	0.0254
0.105325	0.0273
0.106509	0.02825
0.107692	0.0292
0.108876	0.03015
0.110059	0.0311
0.112426	0.033
0.113609	0.03395
0.114793	0.0349
0.118343	0.03775
0.119527	0.0387
0.12071	0.03965
0.12426	0.0425
0.127811	0.04535
0.128994	0.0463
0.131361	0.0482
0.133728	0.0501
0.134911	0.05105
0.136095	0.052
0.137278	0.05295
0.142012	0.05675
0.144379	0.05865
0.147929	0.0615
0.149112	0.06245
0.150296	0.0634
0.151479	0.06435
0.15503	0.0672
0.156213	0.06815
0.15858	0.07005
0.160947	0.07195
0.16213	0.0729
0.163314	0.07385
0.16568	0.07575
0.166864	0.0767
0.168047	0.07765
0.169231	0.0786
0.170414	0.07955
0.173964	0.0824
0.175148	0.08335
0.176331	0.0843
0.177515	0.08525
0.178698	0.0862
0.182249	0.08905
0.183432	0.09
0.184615	0.0914583
0.185799	0.0929167
0.190533	0.09875
0.191716	0.100208
0.192899	0.101667
0.194083	0.103125
0.19645	0.106042
0.198817	0.108958
0.201183	0.111875
0.202367	0.113333
0.209467	0.122083
0.210651	0.123542
0.211834	0.125
0.216568	0.130263
0.217751	0.131579
0.218935	0.132895
0.220118	0.134211
0.221302	0.135526
0.224852	0.139474
0.226036	0.140789
0.227219	0.142105
0.228402	0.143421
0.229586	0.144737
0.231953	0.147368
0.23432	0.15
0.236686	0.153571
0.23787	0.155357
0.240237	0.158929
0.243787	0.164286
0.24497	0.166071
0.246154	0.167857
0.248521	0.171429
0.250888	0.175
0.253254	0.178333
0.254438	0.18
0.255621	0.181667
0.257988	0.185
0.259172	0.186667
0.261538	0.19
0.263905	0.193333
0.265089	0.195
0.267456	0.198333
0.269822	0.201667
0.271006	0.203333
0.272189	0.205
0.27574	0.21
0.27929	0.215
0.281657	0.219091
0.28284	0.221136
0.285207	0.225227
0.286391	0.227273
0.288757	0.231364
0.291124	0.235455
0.293491	0.239545
0.294675	0.241591
0.298225	0.247727
0.299408	0.249773
0.300592	0.251818
0.302959	0.255909
0.304142	0.257955
0.305325	0.26
0.310059	0.268235
0.311243	0.270294
0.312426	0.272353
0.314793	0.276471
0.32071	0.286765
0.323077	0.290882
0.32426	0.292941
0.325444	0.295
0.326627	0.297
0.330178	0.303
0.332544	0.307
0.336095	0.313
0.337278	0.315
0.339645	0.319
0.343195	0.325
0.344379	0.327
0.347929	0.333
0.349112	0.335
0.350296	0.337708
0.351479	0.340417
0.35503	0.348542
0.35858	0.356667
0.360947	0.362083
0.364497	0.370208
0.370414	0.38375
0.375148	0.394583
0.376331	0.397292
0.377515	0.4
0.381065	0.406429
0.385799	0.415
0.386982	0.417143
0.391716	0.425714
0.39645	0.434286
0.397633	0.436429
0.401183	0.442857
0.402367	0.445
0.405917	0.452059
0.411834	0.463824
0.413018	0.466176
0.416568	0.473235
0.422485	0.485
0.423669	0.487333
0.427219	0.494333
0.429586	0.499
0.435503	0.510667
0.43787	0.515333
0.440237	0.52
0.446154	0.531111
0.448521	0.535556
0.450888	0.54
0.456805	0.551111
0.459172	0.555556
0.460355	0.557778
0.467456	0.571111
0.471006	0.577778
0.472189	0.58
0.478107	0.593889
0.480473	0.599444
0.481657	0.602222
0.48284	0.605
0.488757	0.61375
0.499408	0.6295
0.506509	0.64
0.511243	0.649524
0.512426	0.651905
0.521893	0.670952
0.531361	0.69
0.532544	0.691875
0.540828	0.705
0.543195	0.70875
0.553846	0.725625
0.559763	0.735
0.564497	0.741667
0.576331	0.758333
0.581065	0.765
0.584615	0.77
0.586982	0.774444
0.595266	0.79
0.597633	0.792778
0.6	0.795556
0.609467	0.806667
0.611834	0.809444
0.616568	0.815
0.620118	0.8195
0.622485	0.8225
0.630769	0.833
0.63432	0.8375
0.640237	0.845
0.642604	0.847353
0.646154	0.850882
0.653254	0.857941
0.654438	0.859118
0.660355	0.865
0.665089	0.87
0.666272	0.87125
0.67574	0.88125
0.678107	0.88375
0.67929	0.885
0.687574	0.891176
0.694675	0.896471
0.698225	0.899118
0.699408	0.9
0.710059	0.912
0.711243	0.913333
0.71716	0.92
0.72071	0.922647
0.723077	0.924412
0.732544	0.931471
0.734911	0.933235
0.737278	0.935
0.743195	0.937778
0.746746	0.939444
0.75503	0.943333
0.75858	0.945
0.760947	0.94625
0.766864	0.949375
0.777515	0.955
0.789349	0.962692
0.792899	0.965
0.8	0.97
